time,depth
2023-06-26 23:59:04.319613,31.66578
2023-06-26 23:59:04.718887,31.66578
2023-06-26 23:59:05.120190,31.631222400000002
2023-06-26 23:59:05.519451,31.596664800000003
2023-06-26 23:59:05.918741,31.631222400000002
2023-06-26 23:59:06.319050,31.66578
2023-06-26 23:59:06.620234,31.631222400000002
2023-06-26 23:59:07.029518,31.66578
2023-06-26 23:59:07.418823,31.631222400000002
2023-06-26 23:59:07.820086,31.631222400000002
2023-06-26 23:59:08.219389,31.631222400000002
2023-06-26 23:59:08.618690,31.596664800000003
2023-06-26 23:59:09.028925,31.562107200000003
2023-06-26 23:59:09.420244,31.562107200000003
2023-06-26 23:59:09.829508,31.562107200000003
2023-06-26 23:59:10.218817,31.527549600000004
2023-06-26 23:59:10.520020,31.596664800000003
2023-06-26 23:59:10.920319,31.492992
2023-06-26 23:59:11.319590,31.492992
2023-06-26 23:59:11.718866,31.527549600000004
2023-06-26 23:59:12.130207,31.4584344
2023-06-26 23:59:12.519472,31.389319200000003
2023-06-26 23:59:12.918743,31.3547616
2023-06-26 23:59:13.319027,31.320204
2023-06-26 23:59:13.620237,31.320204
2023-06-26 23:59:14.019503,31.2856464
2023-06-26 23:59:14.418831,31.2510888
2023-06-26 23:59:14.820093,31.2510888
2023-06-26 23:59:15.220388,31.216531200000002
2023-06-26 23:59:15.618664,31.112858400000004
2023-06-26 23:59:16.018944,31.147416000000003
2023-06-26 23:59:16.420238,30.8363976
2023-06-26 23:59:16.819519,30.8363976
2023-06-26 23:59:17.229843,30.767282400000003
2023-06-26 23:59:17.619083,30.698167200000004
2023-06-26 23:59:17.920294,30.5599368
2023-06-26 23:59:18.319586,30.5599368
2023-06-26 23:59:18.718876,30.352591200000003
2023-06-26 23:59:19.030113,30.4217064
2023-06-26 23:59:19.420361,30.4908216
2023-06-26 23:59:19.829628,30.387148800000002
2023-06-26 23:59:20.218939,30.387148800000002
2023-06-26 23:59:20.620228,30.283476000000004
2023-06-26 23:59:21.019520,30.248918400000004
2023-06-26 23:59:21.418798,30.0415728
2023-06-26 23:59:21.819105,29.765112
2023-06-26 23:59:22.231344,29.557766400000002
2023-06-26 23:59:22.618652,29.3504208
2023-06-26 23:59:23.018929,29.246748
2023-06-26 23:59:23.420231,29.2813056
2023-06-26 23:59:23.819510,29.454093600000004
2023-06-26 23:59:24.218794,29.143075200000002
2023-06-26 23:59:24.619110,28.901172
2023-06-26 23:59:25.020363,28.693826400000003
2023-06-26 23:59:25.419674,28.7974992
2023-06-26 23:59:25.818930,28.728384000000002
2023-06-26 23:59:26.220238,28.728384000000002
2023-06-26 23:59:26.619507,28.5210384
2023-06-26 23:59:27.018787,28.382808
2023-06-26 23:59:27.429123,28.382808
2023-06-26 23:59:27.820370,28.279135200000002
2023-06-26 23:59:28.218653,28.210020000000004
2023-06-26 23:59:28.618904,27.518868
2023-06-26 23:59:29.030243,27.518868
2023-06-26 23:59:29.421499,27.760771200000004
2023-06-26 23:59:29.818790,27.864444000000002
2023-06-26 23:59:30.230074,27.899001600000002
2023-06-26 23:59:30.620396,27.864444000000002
2023-06-26 23:59:31.018654,27.760771200000004
2023-06-26 23:59:31.418930,27.6225408
2023-06-26 23:59:31.820190,27.484310400000002
2023-06-26 23:59:32.231514,27.415195200000003
2023-06-26 23:59:32.618778,27.380637600000004
2023-06-26 23:59:33.019073,27.484310400000002
2023-06-26 23:59:33.420349,27.5534256
2023-06-26 23:59:33.818644,27.518868
2023-06-26 23:59:34.218916,27.484310400000002
2023-06-26 23:59:34.620211,27.5879832
2023-06-26 23:59:35.019489,27.5879832
2023-06-26 23:59:35.418779,27.484310400000002
2023-06-26 23:59:35.819071,27.311522400000005
2023-06-26 23:59:36.120260,27.2769648
2023-06-26 23:59:36.519550,27.346080000000004
2023-06-26 23:59:36.918852,27.346080000000004
2023-06-26 23:59:37.219063,27.173292
2023-06-26 23:59:37.630352,26.965946400000004
2023-06-26 23:59:38.019600,26.931388800000004
2023-06-26 23:59:38.419930,26.965946400000004
2023-06-26 23:59:38.821203,27.1041768
2023-06-26 23:59:39.231525,27.2424072
2023-06-26 23:59:39.618771,27.1387344
2023-06-26 23:59:39.918989,27.1041768
2023-06-26 23:59:40.230211,27.173292
2023-06-26 23:59:40.620480,27.415195200000003
2023-06-26 23:59:41.018787,27.6225408
2023-06-26 23:59:41.318996,27.726213600000005
2023-06-26 23:59:41.619213,28.0026744
2023-06-26 23:59:41.920418,28.175462400000004
2023-06-26 23:59:42.329691,28.279135200000002
2023-06-26 23:59:42.718975,28.313692800000002
2023-06-26 23:59:43.019203,28.244577600000003
2023-06-26 23:59:43.320412,28.313692800000002
2023-06-26 23:59:43.718683,28.659268800000003
2023-06-26 23:59:44.018923,28.7629416
2023-06-26 23:59:44.319160,28.8666144
2023-06-26 23:59:44.619287,28.8320568
2023-06-26 23:59:45.019661,28.8320568
2023-06-26 23:59:45.318844,28.8666144
2023-06-26 23:59:45.619062,29.073960000000003
2023-06-26 23:59:45.919270,29.108517600000003
2023-06-26 23:59:46.220482,29.143075200000002
2023-06-26 23:59:46.618727,29.1776328
2023-06-26 23:59:46.918978,29.1776328
2023-06-26 23:59:47.219196,29.3504208
2023-06-26 23:59:47.520416,29.454093600000004
2023-06-26 23:59:47.929705,29.557766400000002
2023-06-26 23:59:48.318977,29.557766400000002
2023-06-26 23:59:48.619200,29.488651200000003
2023-06-26 23:59:48.920418,29.419536000000004
2023-06-26 23:59:49.329702,29.3504208
2023-06-26 23:59:49.718966,29.454093600000004
2023-06-26 23:59:50.019190,29.592324
2023-06-26 23:59:50.331440,29.6268816
2023-06-26 23:59:50.718695,29.592324
2023-06-26 23:59:51.018927,29.488651200000003
2023-06-26 23:59:51.319107,29.419536000000004
2023-06-26 23:59:51.619339,29.419536000000004
2023-06-26 23:59:51.920494,29.454093600000004
2023-06-26 23:59:52.329847,29.523208800000003
2023-06-26 23:59:52.719124,29.592324
2023-06-26 23:59:53.019310,29.6614392
2023-06-26 23:59:53.320559,29.7305544
2023-06-26 23:59:53.718840,30.0070152
2023-06-26 23:59:54.019033,30.1798032
2023-06-26 23:59:54.319260,30.1798032
2023-06-26 23:59:54.620466,30.1798032
2023-06-26 23:59:55.018715,30.387148800000002
2023-06-26 23:59:55.318918,30.387148800000002
2023-06-26 23:59:55.619196,30.5253792
2023-06-26 23:59:55.919380,30.663609600000004
2023-06-26 23:59:56.219597,30.629052
2023-06-26 23:59:56.518816,30.5253792
2023-06-26 23:59:56.819019,30.5253792
2023-06-26 23:59:57.119251,30.5599368
2023-06-26 23:59:57.420448,30.629052
2023-06-26 23:59:57.818752,30.5599368
2023-06-26 23:59:58.129971,30.5599368
2023-06-26 23:59:58.519258,30.5599368
2023-06-26 23:59:58.820469,30.5253792
2023-06-26 23:59:59.218750,30.5253792
2023-06-26 23:59:59.528955,30.5253792
2023-06-26 23:59:59.919260,30.4908216
2023-06-27 00:00:00.220469,30.4217064
2023-06-27 00:00:00.629757,30.387148800000002
2023-06-27 00:00:01.019026,30.387148800000002
2023-06-27 00:00:01.319248,30.318033600000003
2023-06-27 00:00:01.620476,30.318033600000003
2023-06-27 00:00:02.018751,30.318033600000003
2023-06-27 00:00:02.429020,30.2143608
2023-06-27 00:00:02.819338,30.1452456
2023-06-27 00:00:03.120533,29.972457600000002
2023-06-27 00:00:03.518827,29.937900000000003
2023-06-27 00:00:03.819036,30.0070152
2023-06-27 00:00:04.119249,30.0070152
2023-06-27 00:00:04.419407,29.972457600000002
2023-06-27 00:00:04.719669,30.0761304
2023-06-27 00:00:05.018890,30.110688
2023-06-27 00:00:05.319092,30.110688
2023-06-27 00:00:05.619331,30.0761304
2023-06-27 00:00:05.920513,30.0415728
2023-06-27 00:00:06.318825,29.972457600000002
2023-06-27 00:00:06.719103,29.937900000000003
2023-06-27 00:00:07.019329,29.903342400000003
2023-06-27 00:00:07.320528,29.868784800000004
2023-06-27 00:00:07.718842,29.903342400000003
2023-06-27 00:00:08.019045,29.834227200000004
2023-06-27 00:00:08.329237,29.834227200000004
2023-06-27 00:00:08.720491,29.7996696
2023-06-27 00:00:09.118818,29.765112
2023-06-27 00:00:09.419027,29.765112
2023-06-27 00:00:09.730246,29.765112
2023-06-27 00:00:10.120537,29.7305544
2023-06-27 00:00:10.518806,29.7305544
2023-06-27 00:00:10.829023,29.6959968
2023-06-27 00:00:11.219284,29.6959968
2023-06-27 00:00:11.520517,29.6614392
2023-06-27 00:00:11.918808,29.6614392
2023-06-27 00:00:12.219027,29.6614392
2023-06-27 00:00:12.530235,29.6614392
2023-06-27 00:00:12.920507,29.6959968
2023-06-27 00:00:13.318806,29.6959968
2023-06-27 00:00:13.619007,29.6959968
2023-06-27 00:00:14.019300,29.6959968
2023-06-27 00:00:14.320530,29.6959968
2023-06-27 00:00:14.718805,29.6614392
2023-06-27 00:00:15.018997,29.6268816
2023-06-27 00:00:15.319260,29.6268816
2023-06-27 00:00:15.720482,29.6268816
2023-06-27 00:00:16.118765,29.592324
2023-06-27 00:00:16.419018,29.592324
2023-06-27 00:00:16.719252,29.592324
2023-06-27 00:00:17.019444,29.592324
2023-06-27 00:00:17.319649,29.592324
2023-06-27 00:00:17.618864,29.592324
2023-06-27 00:00:17.919067,29.557766400000002
2023-06-27 00:00:18.330370,29.557766400000002
2023-06-27 00:00:18.719637,29.557766400000002
2023-06-27 00:00:19.018869,29.523208800000003
2023-06-27 00:00:19.319075,29.523208800000003
2023-06-27 00:00:19.619244,29.523208800000003
2023-06-27 00:00:19.929529,29.523208800000003
2023-06-27 00:00:20.319794,29.488651200000003
2023-06-27 00:00:20.619011,29.488651200000003
2023-06-27 00:00:21.029303,29.454093600000004
2023-06-27 00:00:21.420576,29.454093600000004
2023-06-27 00:00:21.818830,29.454093600000004
2023-06-27 00:00:22.119076,29.454093600000004
2023-06-27 00:00:22.419300,29.454093600000004
2023-06-27 00:00:22.730516,29.488651200000003
2023-06-27 00:00:23.119745,29.488651200000003
2023-06-27 00:00:23.419022,29.454093600000004
2023-06-27 00:00:23.719221,29.488651200000003
2023-06-27 00:00:24.019434,29.488651200000003
2023-06-27 00:00:24.319613,29.488651200000003
2023-06-27 00:00:24.618866,29.557766400000002
2023-06-27 00:00:24.919075,29.523208800000003
2023-06-27 00:00:25.219275,29.557766400000002
2023-06-27 00:00:25.519508,29.523208800000003
2023-06-27 00:00:25.819712,29.557766400000002
2023-06-27 00:00:26.118935,29.557766400000002
2023-06-27 00:00:26.419140,29.557766400000002
2023-06-27 00:00:26.719364,29.454093600000004
2023-06-27 00:00:27.019562,29.419536000000004
2023-06-27 00:00:27.319817,29.3158632
2023-06-27 00:00:27.719070,29.2121904
2023-06-27 00:00:28.019283,29.143075200000002
2023-06-27 00:00:28.330538,29.108517600000003
2023-06-27 00:00:28.718744,29.143075200000002
2023-06-27 00:00:29.018953,29.2121904
2023-06-27 00:00:29.419275,29.143075200000002
2023-06-27 00:00:29.719507,29.143075200000002
2023-06-27 00:00:30.030714,29.2121904
2023-06-27 00:00:30.419025,29.3504208
2023-06-27 00:00:30.719231,29.3504208
2023-06-27 00:00:31.029402,29.3158632
2023-06-27 00:00:31.419739,29.3158632
2023-06-27 00:00:31.718920,29.3504208
2023-06-27 00:00:32.019121,29.3158632
2023-06-27 00:00:32.319357,29.3504208
2023-06-27 00:00:32.618530,29.246748
2023-06-27 00:00:32.930792,28.970287199999998
2023-06-27 00:00:33.319073,28.970287199999998
2023-06-27 00:00:33.622231,28.970287199999998
2023-06-27 00:00:34.020565,29.488651200000003
2023-06-27 00:00:34.419857,29.488651200000003
2023-06-27 00:00:34.819138,29.454093600000004
2023-06-27 00:00:35.119356,29.488651200000003
2023-06-27 00:00:35.419556,29.488651200000003
2023-06-27 00:00:35.719799,29.488651200000003
2023-06-27 00:00:36.018988,29.523208800000003
2023-06-27 00:00:36.419292,29.523208800000003
2023-06-27 00:00:36.719490,29.523208800000003
2023-06-27 00:00:37.019716,29.419536000000004
2023-06-27 00:00:37.318884,28.901172
2023-06-27 00:00:37.619112,28.8666144
2023-06-27 00:00:37.919294,29.073960000000003
2023-06-27 00:00:38.219568,28.7974992
2023-06-27 00:00:38.530777,28.8320568
2023-06-27 00:00:38.919006,28.7974992
2023-06-27 00:00:39.219301,28.693826400000003
2023-06-27 00:00:39.519495,28.5210384
2023-06-27 00:00:39.819700,28.4519232
2023-06-27 00:00:40.128933,28.5210384
2023-06-27 00:00:40.519199,28.4864808
2023-06-27 00:00:40.819426,28.4173656
2023-06-27 00:00:41.129612,28.3482504
2023-06-27 00:00:41.518929,28.1063472
2023-06-27 00:00:41.819105,27.9335592
2023-06-27 00:00:42.119350,27.9335592
2023-06-27 00:00:42.419552,28.037232
2023-06-27 00:00:42.719797,28.0717896
2023-06-27 00:00:43.130026,28.175462400000004
2023-06-27 00:00:43.519331,28.3482504
2023-06-27 00:00:43.819513,28.4173656
2023-06-27 00:00:44.119766,28.624711200000004
2023-06-27 00:00:44.418980,28.4864808
2023-06-27 00:00:44.719194,28.3482504
2023-06-27 00:00:45.019413,28.3482504
2023-06-27 00:00:45.318588,28.4173656
2023-06-27 00:00:45.619835,29.1776328
2023-06-27 00:00:45.919046,29.1776328
2023-06-27 00:00:46.219244,29.2121904
2023-06-27 00:00:46.519482,29.557766400000002
2023-06-27 00:00:46.818712,29.6614392
2023-06-27 00:00:47.218981,29.6268816
2023-06-27 00:00:47.519199,29.592324
2023-06-27 00:00:47.819441,29.592324
2023-06-27 00:00:48.118584,29.6614392
2023-06-27 00:00:48.419832,29.6614392
2023-06-27 00:00:48.730061,29.6959968
2023-06-27 00:00:49.119345,29.6614392
2023-06-27 00:00:49.419580,29.6614392
2023-06-27 00:00:49.819832,29.765112
2023-06-27 00:00:50.130018,29.7996696
2023-06-27 00:00:50.519327,29.7305544
2023-06-27 00:00:50.819542,29.765112
2023-06-27 00:00:51.130756,29.834227200000004
2023-06-27 00:00:51.519009,29.7305544
2023-06-27 00:00:51.819263,29.765112
2023-06-27 00:00:52.119463,29.903342400000003
2023-06-27 00:00:52.519762,29.903342400000003
2023-06-27 00:00:52.819963,29.937900000000003
2023-06-27 00:00:53.130175,30.283476000000004
2023-06-27 00:00:53.519466,30.352591200000003
2023-06-27 00:00:53.818647,30.594494400000002
2023-06-27 00:00:54.219971,30.594494400000002
2023-06-27 00:00:54.519163,30.663609600000004
2023-06-27 00:00:54.819407,30.8363976
2023-06-27 00:00:55.118574,30.767282400000003
2023-06-27 00:00:55.419773,30.767282400000003
2023-06-27 00:00:55.819117,30.767282400000003
2023-06-27 00:00:56.119343,30.801840000000002
2023-06-27 00:00:56.419508,30.801840000000002
2023-06-27 00:00:56.819788,30.8363976
2023-06-27 00:00:57.119043,30.8363976
2023-06-27 00:00:57.419254,30.8709552
2023-06-27 00:00:57.719488,30.9055128
2023-06-27 00:00:58.018669,30.9400704
2023-06-27 00:00:58.419930,30.9055128
2023-06-27 00:00:58.719172,30.9055128
2023-06-27 00:00:59.030407,30.9055128
2023-06-27 00:00:59.418674,30.9055128
2023-06-27 00:00:59.719873,30.9055128
2023-06-27 00:01:00.019094,30.9400704
2023-06-27 00:01:00.330290,30.9400704
2023-06-27 00:01:00.719620,30.9400704
2023-06-27 00:01:01.019840,30.9400704
2023-06-27 00:01:01.330046,30.9400704
2023-06-27 00:01:01.719265,30.9400704
2023-06-27 00:01:02.019537,30.9400704
2023-06-27 00:01:02.318752,30.9055128
2023-06-27 00:01:02.720034,30.9400704
2023-06-27 00:01:03.019253,30.9055128
2023-06-27 00:01:03.330490,30.9400704
2023-06-27 00:01:03.719738,30.8709552
2023-06-27 00:01:04.019974,30.8709552
2023-06-27 00:01:04.319159,30.8363976
2023-06-27 00:01:04.619383,30.8363976
2023-06-27 00:01:04.918549,30.801840000000002
2023-06-27 00:01:05.219810,30.801840000000002
2023-06-27 00:01:05.520037,30.801840000000002
2023-06-27 00:01:05.819229,30.767282400000003
2023-06-27 00:01:06.119484,30.767282400000003
2023-06-27 00:01:06.418631,30.767282400000003
2023-06-27 00:01:06.819920,30.767282400000003
2023-06-27 00:01:07.119167,30.801840000000002
2023-06-27 00:01:07.419392,30.801840000000002
2023-06-27 00:01:07.718630,30.801840000000002
2023-06-27 00:01:08.018772,30.801840000000002
2023-06-27 00:01:08.320015,30.801840000000002
2023-06-27 00:01:08.619236,30.801840000000002
2023-06-27 00:01:08.919436,30.801840000000002
2023-06-27 00:01:09.328707,30.801840000000002
2023-06-27 00:01:09.720030,30.801840000000002
2023-06-27 00:01:10.019238,30.801840000000002
2023-06-27 00:01:10.330456,30.801840000000002
2023-06-27 00:01:10.718760,30.801840000000002
2023-06-27 00:01:11.119986,30.801840000000002
2023-06-27 00:01:11.430225,30.767282400000003
2023-06-27 00:01:11.819525,30.767282400000003
2023-06-27 00:01:12.118765,30.767282400000003
2023-06-27 00:01:12.419945,30.767282400000003
2023-06-27 00:01:12.719162,30.767282400000003
2023-06-27 00:01:13.019384,30.732724800000003
2023-06-27 00:01:13.329573,30.732724800000003
2023-06-27 00:01:13.720839,30.732724800000003
2023-06-27 00:01:14.119160,30.732724800000003
2023-06-27 00:01:14.419386,30.732724800000003
2023-06-27 00:01:14.718561,30.732724800000003
2023-06-27 00:01:15.018785,30.732724800000003
2023-06-27 00:01:15.320011,30.732724800000003
2023-06-27 00:01:15.619225,30.767282400000003
2023-06-27 00:01:15.919434,30.767282400000003
2023-06-27 00:01:16.318718,30.801840000000002
2023-06-27 00:01:16.619921,30.801840000000002
2023-06-27 00:01:16.919155,30.801840000000002
2023-06-27 00:01:17.219393,30.663609600000004
2023-06-27 00:01:17.518547,30.4908216
2023-06-27 00:01:17.818798,30.387148800000002
2023-06-27 00:01:18.120008,29.903342400000003
2023-06-27 00:01:18.419216,29.834227200000004
2023-06-27 00:01:18.719427,29.972457600000002
2023-06-27 00:01:19.018660,30.0761304
2023-06-27 00:01:19.330824,30.248918400000004
2023-06-27 00:01:19.719137,30.387148800000002
2023-06-27 00:01:20.019402,30.387148800000002
2023-06-27 00:01:20.429670,30.4217064
2023-06-27 00:01:20.819967,30.4908216
2023-06-27 00:01:21.120148,30.456264
2023-06-27 00:01:21.430397,30.5253792
2023-06-27 00:01:21.818653,30.663609600000004
2023-06-27 00:01:22.118856,30.767282400000003
2023-06-27 00:01:22.420086,30.8363976
2023-06-27 00:01:22.719299,30.801840000000002
2023-06-27 00:01:23.019468,30.767282400000003
2023-06-27 00:01:23.318710,30.767282400000003
2023-06-27 00:01:23.630949,30.732724800000003
2023-06-27 00:01:24.019201,30.698167200000004
2023-06-27 00:01:24.319386,30.698167200000004
2023-06-27 00:01:24.718716,30.663609600000004
2023-06-27 00:01:25.019941,30.663609600000004
2023-06-27 00:01:25.320095,30.629052
2023-06-27 00:01:25.619362,30.629052
2023-06-27 00:01:25.918535,30.629052
2023-06-27 00:01:26.218803,30.594494400000002
2023-06-27 00:01:26.520042,30.594494400000002
2023-06-27 00:01:26.819216,30.5599368
2023-06-27 00:01:27.219498,30.5599368
2023-06-27 00:01:27.518717,30.5253792
2023-06-27 00:01:27.819931,30.5253792
2023-06-27 00:01:28.119179,30.4908216
2023-06-27 00:01:28.419363,30.4908216
2023-06-27 00:01:28.721535,30.4908216
2023-06-27 00:01:29.119864,30.456264
2023-06-27 00:01:29.431047,30.387148800000002
2023-06-27 00:01:29.819345,30.352591200000003
2023-06-27 00:01:30.118530,30.352591200000003
2023-06-27 00:01:30.429770,30.248918400000004
2023-06-27 00:01:30.820068,30.2143608
2023-06-27 00:01:31.119282,30.248918400000004
2023-06-27 00:01:31.529568,30.283476000000004
2023-06-27 00:01:31.918819,30.2143608
2023-06-27 00:01:32.220074,30.2143608
2023-06-27 00:01:32.519272,30.248918400000004
2023-06-27 00:01:32.819492,30.248918400000004
2023-06-27 00:01:33.118698,30.2143608
2023-06-27 00:01:33.418932,30.2143608
2023-06-27 00:01:33.730129,30.1798032
2023-06-27 00:01:34.119383,30.2143608
2023-06-27 00:01:34.518702,30.283476000000004
2023-06-27 00:01:34.818918,30.318033600000003
2023-06-27 00:01:35.120132,30.387148800000002
2023-06-27 00:01:35.419334,30.456264
2023-06-27 00:01:35.718525,30.5253792
2023-06-27 00:01:36.018757,30.4908216
2023-06-27 00:01:36.319963,30.4908216
2023-06-27 00:01:36.619194,30.629052
2023-06-27 00:01:36.919441,30.629052
2023-06-27 00:01:37.218637,30.594494400000002
2023-06-27 00:01:37.518808,30.594494400000002
2023-06-27 00:01:37.820061,30.5599368
2023-06-27 00:01:38.219330,30.5599368
2023-06-27 00:01:38.519577,30.4908216
2023-06-27 00:01:38.818769,30.4908216
2023-06-27 00:01:39.119974,30.456264
2023-06-27 00:01:39.419147,30.456264
2023-06-27 00:01:39.730408,30.5253792
2023-06-27 00:01:40.118706,30.4217064
2023-06-27 00:01:40.429935,30.4908216
2023-06-27 00:01:40.820200,30.698167200000004
2023-06-27 00:01:41.119452,30.663609600000004
2023-06-27 00:01:41.418613,30.698167200000004
2023-06-27 00:01:41.728851,30.732724800000003
2023-06-27 00:01:42.120073,30.732724800000003
2023-06-27 00:01:42.419336,30.698167200000004
2023-06-27 00:01:42.719576,30.698167200000004
2023-06-27 00:01:43.018774,30.663609600000004
2023-06-27 00:01:43.318987,30.663609600000004
2023-06-27 00:01:43.620192,30.629052
2023-06-27 00:01:43.930387,30.629052
2023-06-27 00:01:44.318712,30.594494400000002
2023-06-27 00:01:44.618904,30.594494400000002
2023-06-27 00:01:45.020208,30.5599368
2023-06-27 00:01:45.319389,30.5599368
2023-06-27 00:01:45.618622,30.5599368
2023-06-27 00:01:45.918858,30.594494400000002
2023-06-27 00:01:46.220087,30.629052
2023-06-27 00:01:46.520267,30.663609600000004
2023-06-27 00:01:46.819473,30.663609600000004
2023-06-27 00:01:47.118656,30.698167200000004
2023-06-27 00:01:47.518972,30.629052
2023-06-27 00:01:47.820215,30.594494400000002
2023-06-27 00:01:48.119390,30.594494400000002
2023-06-27 00:01:48.418631,30.629052
2023-06-27 00:01:48.718845,30.629052
2023-06-27 00:01:49.020042,30.732724800000003
2023-06-27 00:01:49.319265,30.698167200000004
2023-06-27 00:01:49.619480,30.663609600000004
2023-06-27 00:01:50.029772,30.698167200000004
2023-06-27 00:01:50.430050,30.698167200000004
2023-06-27 00:01:50.819332,30.732724800000003
2023-06-27 00:01:51.119522,30.698167200000004
2023-06-27 00:01:51.418756,30.698167200000004
2023-06-27 00:01:51.831015,30.698167200000004
2023-06-27 00:01:52.219330,30.698167200000004
2023-06-27 00:01:52.519548,30.698167200000004
2023-06-27 00:01:52.818735,30.698167200000004
2023-06-27 00:01:53.118969,30.698167200000004
2023-06-27 00:01:53.420164,30.732724800000003
2023-06-27 00:01:53.719395,30.698167200000004
2023-06-27 00:01:54.029581,30.732724800000003
2023-06-27 00:01:54.418900,30.698167200000004
2023-06-27 00:01:54.720112,30.698167200000004
2023-06-27 00:01:55.019314,30.698167200000004
2023-06-27 00:01:55.319544,30.698167200000004
2023-06-27 00:01:55.618729,30.663609600000004
2023-06-27 00:01:55.918978,30.663609600000004
2023-06-27 00:01:56.220184,30.663609600000004
2023-06-27 00:01:56.519402,30.663609600000004
2023-06-27 00:01:56.918680,30.663609600000004
2023-06-27 00:01:57.218889,30.663609600000004
2023-06-27 00:01:57.520105,30.663609600000004
2023-06-27 00:01:57.819317,30.663609600000004
2023-06-27 00:01:58.119534,30.663609600000004
2023-06-27 00:01:58.418756,30.663609600000004
2023-06-27 00:01:58.718967,30.629052
2023-06-27 00:01:59.020174,30.629052
2023-06-27 00:01:59.319397,30.629052
2023-06-27 00:01:59.618639,30.629052
2023-06-27 00:01:59.918823,30.594494400000002
2023-06-27 00:02:00.230038,30.629052
2023-06-27 00:02:00.631273,30.248918400000004
2023-06-27 00:02:01.019611,30.0761304
2023-06-27 00:02:01.318830,30.0415728
2023-06-27 00:02:01.619028,30.110688
2023-06-27 00:02:01.931244,30.283476000000004
2023-06-27 00:02:02.319521,30.352591200000003
2023-06-27 00:02:02.618752,30.5599368
2023-06-27 00:02:02.918959,30.698167200000004
2023-06-27 00:02:03.220181,30.698167200000004
2023-06-27 00:02:03.520332,30.698167200000004
2023-06-27 00:02:03.918634,30.663609600000004
2023-06-27 00:02:04.229885,30.663609600000004
2023-06-27 00:02:04.620119,30.663609600000004
2023-06-27 00:02:04.919374,30.663609600000004
